"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"203757_s_at",3.39108046499859,2.61712484712512,0.358621978056259,7.29772575933581,2.92672396506818e-13,1.62470279379151e-10
"203767_s_at",5.5868495660486,0.6127653293888,0.130099320990067,4.70998099548562,2.477398908422e-06,0.000343817607663889
"203789_s_at",8.86484488432128,0.468903454150325,0.107670095131524,4.35500176328012,1.33065846994819e-05,0.00147321834085781
"203806_s_at",3.17080718333531,-0.696701162556781,0.173061942750317,-4.02573293402778,5.67981237514066e-05,0.00498583797224485
"203819_s_at",4.58927423952628,-0.635939007377788,0.15372226121783,-4.13693503035737,3.51975715173476e-05,0.00337537003353951
"203820_s_at",4.78640617153665,-0.528043293546286,0.149240810348499,-3.53819637077303,0.000402870323243136,0.0249273640821114
"203824_at",3.15409460049863,1.12967145231601,0.201877548941758,5.59582508425402,2.19574993946925e-08,5.27702976306347e-06
"203881_s_at",6.00910487524185,-0.598870690605646,0.131939481688212,-4.53898016683774,5.65269519050331e-06,0.000709539261906043
"203963_at",8.06563202286796,0.555441941828274,0.122308627351631,4.54131449150687,5.59045646507064e-06,0.000703968853400301
"204014_at",8.79173911109612,0.53342208292895,0.106137567774025,5.02576132199153,5.01439228513885e-07,8.37446006468063e-05
"204015_s_at",7.84552166322241,0.520965194182457,0.111929442831334,4.65440710687267,3.24914277097378e-06,0.000440074615722201
"204061_at",6.35858590112007,-0.420531190548175,0.117787818344102,-3.5702434806938,0.000356649565607378,0.0225633803833856
"204069_at",5.23809735036602,0.514326779531467,0.135930294021566,3.78375389558024,0.000154480581034509,0.0115098253703102
"204086_at",4.12270906137426,-0.659493972931671,0.17014100448448,-3.87616127534871,0.000106117362138831,0.00829863037964266
"204197_s_at",4.78727209203464,-0.477579315979599,0.14168057263786,-3.3708172340629,0.000749455611730313,0.0404090882089447
"204259_at",7.91891778520133,-0.488171227221348,0.110481912971305,-4.41856240621159,9.9359591540131e-06,0.00114173730057222
"204268_at",5.60285102454255,-0.647615626421987,0.143425512611038,-4.51534468751235,6.32138618006839e-06,0.000778597234066298
"204284_at",6.11645197053318,0.557083117723045,0.136099354662567,4.09320910524689,4.25443723752446e-05,0.00394551504187739
"204285_s_at",9.02785762641913,-0.379875212130905,0.107178521862305,-3.54432217883113,0.000393623925703765,0.0244319581223436
"204286_s_at",7.47332696339945,-0.418323886942427,0.118852410818077,-3.51969206230693,0.000432048097924129,0.0262384341010503
"204304_s_at",8.1836519450737,-0.382959990558261,0.115565156225385,-3.31380152172666,0.000920368135886774,0.0472951625917097
"204337_at",6.0324619881853,0.46019208782165,0.125336710953395,3.67164643400261,0.000240992931880217,0.016490443432512
"204364_s_at",5.4410596892311,0.898037869345909,0.141043520314177,6.36709766847506,1.92638517448325e-10,6.90241320609845e-08
"204368_at",3.87515382408333,0.680036463605419,0.156200408288251,4.3536151477305,1.3391070670994e-05,0.00147841921407999
"204385_at",4.51138670179557,0.538655785020791,0.13734024496907,3.92205347487257,8.7797499734249e-05,0.00713494980314575
"204404_at",5.75597694016462,0.538077256863047,0.128105441377558,4.20026855281816,2.66598572258121e-05,0.00266693302715269
"204462_s_at",3.58184846288615,0.708754663389526,0.164793080070858,4.30087636619678,1.70123961648452e-05,0.001802490813014
"204508_s_at",5.508704076474,0.899297659810188,0.15667187586442,5.74000697220487,9.46726532632335e-09,2.40737287465618e-06
"204521_at",4.42055313674743,-0.561245786389636,0.154204245552259,-3.63962603221215,0.000273034278584814,0.0181473407354837
"204579_at",2.64154417228173,1.41347227504069,0.202392440987465,6.98381949515711,2.8726110179755e-12,1.31652431002891e-09
"204580_at",5.16515137810583,-0.48398876473666,0.12882008981503,-3.75709072576809,0.00017190018734292,0.0127115834595382
"204602_at",3.93067119324133,0.591833379066063,0.171519432313946,3.45053252031981,0.000559481757083511,0.0320239754129644
"204607_at",2.57987808080684,1.84315016826367,0.252958875637865,7.28636290628647,3.18434503313279e-13,1.74316354355411e-10
"204623_at",5.1539263205523,2.09705458843966,0.181926273348429,11.5269474267927,9.65051209655997e-31,7.60730567547629e-27
"204624_at",3.31201237236976,0.842125483426893,0.184535520272254,4.5634871930589,5.03108802339586e-06,0.000639662268884272
"204629_at",2.57931980557641,-0.716351365625177,0.19681614416515,-3.63969819987979,0.000272957771304912,0.0181473407354837
"204667_at",6.06615940176603,1.5677362360685,0.147063631526091,10.6602578747715,1.56163838070355e-26,6.83893501522773e-23
"204720_s_at",4.87111444070658,-0.476568863020188,0.14467704198971,-3.29401857036918,0.000987659730999444,0.0494633044950598
"204729_s_at",3.37918950046665,0.540066686489561,0.163553044504143,3.30208886130445,0.000959676621195064,0.0485554484567166
"204733_at",5.13025017138603,-0.773489701758674,0.148139303776502,-5.22136719992718,1.77606972017944e-07,3.22589916825587e-05
"204855_at",6.09410302799863,-0.527779319603926,0.130776021727418,-4.03574992290252,5.44281663585099e-05,0.00484250959109325
"204885_s_at",3.58741291009061,-0.883529284879828,0.167002966446869,-5.29050054425779,1.21982059027046e-07,2.33388391965631e-05
"204913_s_at",5.18745771065742,0.407938865255806,0.12032621448204,3.39027423917417,0.000698227377163433,0.0380198383395531
"204915_s_at",3.64409636514457,0.546342091339888,0.142582952447306,3.83174904125932,0.000127235490888141,0.00969992193010675
"204941_s_at",3.67242216387809,1.11005062011615,0.161904695097662,6.85619783568695,7.07174274699899e-12,3.02962683293715e-09
"204942_s_at",7.04602224751994,0.72880249951935,0.115093741214256,6.33225136163247,2.41609444409391e-10,8.4272518955325e-08
"204951_at",4.73731828530972,0.586793786836995,0.147007806548024,3.99158249222161,6.56338494807743e-05,0.00557136453874355
"204988_at",2.60245236659959,1.06111869854323,0.205957349797428,5.152128339129,2.57546678594921e-07,4.5316717813126e-05
"205005_s_at",7.24807611534731,-0.393022663066392,0.117027986411935,-3.35836473920832,0.000784050825593283,0.0418734136042462
"205006_s_at",6.11019248970779,-0.440093329562563,0.129647068385027,-3.39454902486164,0.000687417313114973,0.037735189385952
"205009_at",5.27794401920427,1.52514469929896,0.190857739220271,7.99100264694414,1.33845683650124e-15,9.76924773219627e-13
"205029_s_at",5.81829728147045,-0.706371916392781,0.131541284293398,-5.36996365960094,7.87525100196852e-08,1.65986707482132e-05
"205030_at",5.69998867076929,-0.822951336133184,0.138506096834793,-5.94162535036115,2.82209815273429e-09,7.72431781887982e-07
"205044_at",7.31645845729621,-1.14477178457466,0.124447835711579,-9.19880830412985,3.61941351333439e-20,4.91915738670903e-17
"205066_s_at",7.97575671385276,0.595481160012074,0.111807261748216,5.32596139732915,1.00420458193629e-07,2.04019172125963e-05
"205073_at",3.94838080125841,0.67429504897091,0.148810189916465,4.53124244616197,5.86377955713312e-06,0.000731376605901408
"205081_at",8.81504490532165,0.3681245984999,0.106460508174245,3.4578512240181,0.000544501984448711,0.0316533941225096
"205143_at",2.48961219120711,-0.833398737744175,0.208502666353102,-3.99706513264825,6.41326595034727e-05,0.00550803766197976
"205150_s_at",6.49991928069999,0.676827818467052,0.121980185814104,5.54867017089584,2.87850627326799e-08,6.67373213262261e-06
"205151_s_at",6.13924251748123,0.655552868713068,0.124911501817623,5.24813855548874,1.53643728044449e-07,2.82977284913266e-05
"205161_s_at",5.04089160586465,0.61921910882798,0.140266056291183,4.41460411164995,1.01195006377842e-05,0.00115608695112356
"205229_s_at",3.50880544435741,-1.07038505716889,0.178218234573794,-6.00603557615019,1.90114492990299e-09,5.50968575494091e-07
"205239_at",6.83720964255491,0.518574902131633,0.133139774187667,3.89496606326429,9.82124794529774e-05,0.00785181879342729
"205306_x_at",4.49492207075202,0.868521210146811,0.137782174379743,6.30358182440254,2.90844552892387e-10,9.96812800669613e-08
"205307_s_at",3.46364734294386,0.863936352363578,0.162537801965546,5.31529491549731,1.06484720831068e-07,2.10903959137473e-05
"205334_at",5.92492414369641,-0.514891676471123,0.128040154839063,-4.02132969237895,5.78705408704247e-05,0.0050686877730376
"205336_at",3.08103560895148,0.864282314089012,0.210458356251871,4.10666665596619,4.01409871602471e-05,0.00374909210410896
"205350_at",4.07810001079907,-1.17143982605395,0.166140861467074,-7.05088330293815,1.77785554025185e-12,8.75904978293582e-10
"205363_at",4.52242359847057,-0.620236686890669,0.150668835201315,-4.11655592918035,3.84576037828243e-05,0.00362536496190026
"205364_at",5.10322173158609,1.00817270992321,0.143723493972848,7.01466880643519,2.30494288636907e-12,1.08151213003989e-09
"205366_s_at",4.00996989609396,0.70825749944838,0.160771076240956,4.40537885301506,1.05599156141986e-05,0.00119944816719891
"205376_at",5.86840786973701,0.758975627020679,0.137437773469285,5.52232190512238,3.34548836221694e-08,7.66622548304758e-06
"205428_s_at",5.3951494441763,-0.492375050516322,0.133639717432177,-3.68434668957008,0.000229289982648603,0.015927480376444
"205440_s_at",3.8640126006759,-0.709387284970173,0.199904240338175,-3.54863550553062,0.000387232698666319,0.0241506553656151
"205471_s_at",4.99041180726617,0.691725584316463,0.154286418086601,4.48338611327536,7.34678201700093e-06,0.000882528964031537
"205475_at",4.24715683941672,-0.781754396739966,0.15708470438011,-4.97664237791283,6.46966927287021e-07,0.000106692696535944
"205476_at",4.22404700469033,-0.513211990225037,0.148940424349906,-3.44575351161447,0.000569469536637274,0.0324395665906767
"205487_s_at",4.30840578692125,-0.570302925390844,0.150106032804365,-3.79933380914893,0.000145085565341418,0.0109338479395156
"205489_at",2.86127999931307,0.960487143649547,0.173990868209879,5.52033077098588,3.38362122271183e-08,7.70878883652971e-06
"205528_s_at",4.44409287116561,0.547875520298049,0.149878951260664,3.65545338881645,0.000256727852697607,0.0173860336533049
"205529_s_at",5.61567481676795,0.513793544950361,0.13403256772682,3.83334851867909,0.000126410656559585,0.00969328719385115
"205543_at",4.46043784667399,-0.634849096180204,0.152820629945133,-4.15421070053261,3.26412299446587e-05,0.00317659614083649
"205549_at",4.24105378372553,-0.52437681051252,0.152635667634354,-3.43548017733763,0.000591504734626939,0.0332575857497663
"205569_at",7.34998105744925,-0.369118422185286,0.110687577391557,-3.33477731543018,0.000853677323512758,0.044683715841875
"205593_s_at",5.51335300703696,-0.453828783507853,0.131854585412875,-3.4418885174663,0.000577668266632755,0.0328545700736846
"205595_at",2.60760630975322,-1.56101227441818,0.260781398299089,-5.98590346013813,2.15191984188082e-09,6.10185385956048e-07
"205597_at",5.84107447327132,0.88759123298009,0.138252884485974,6.42005580050042,1.36224402372639e-10,4.97143388436593e-08
"205608_s_at",2.90038367102287,-0.642945977862986,0.188051455706368,-3.41898963476736,0.000628541207097731,0.0350896928279745
"205609_at",3.91397891193461,-0.561999947956699,0.164353847104286,-3.41945112851601,0.000627476027691812,0.0350799151141065
"205613_at",6.05981322380308,0.459564982054888,0.135031083012429,3.40340143767184,0.000665524199768544,0.0369450293094048
"205624_at",4.47263227959144,0.855025483781455,0.169694315752499,5.03862183002356,4.68895912233409e-07,7.86428233394365e-05
"205632_s_at",2.86135346718176,0.609914694354898,0.173310916778618,3.51919374550413,0.000432860471978514,0.0262473271424018
"205671_s_at",3.40785049701105,-0.794733595172255,0.167438897776786,-4.74640962001387,2.07059181330555e-06,0.000302260391591204
"205680_at",2.76554884294688,0.725438782069008,0.194370944112967,3.73223881470364,0.000189785440873092,0.0137153912808773
"205683_x_at",6.08909783798031,0.489994145767675,0.134086867192529,3.65430378102662,0.000257880794428983,0.0174341571725968
"205776_at",4.20734928371055,0.702397268494526,0.156931314230469,4.47582607677003,7.61164303994663e-06,0.000903630418001375
"205780_at",7.27085104888453,0.491518823337431,0.115428719297786,4.25820217297396,2.06077536964187e-05,0.00211519271924648
"205819_at",3.87491917176244,-0.701192702109126,0.152089358206882,-4.61039950708001,4.01895881441827e-06,0.00053334425155381
"205830_at",5.04616878327797,0.502949648853348,0.147904886056099,3.40049380561088,0.000672642598948595,0.0372353025210112
"205861_at",2.92874228022338,-0.70432671692536,0.189280254001334,-3.72107867585805,0.000198373617993122,0.0142417081595281
"205879_x_at",3.39064934902207,0.710431752035929,0.179835153914359,3.95046094477306,7.80008257552562e-05,0.00639152712332156
"205926_at",5.67674657569292,-0.458489375318893,0.130445504518545,-3.51479628992281,0.000440091434862505,0.0266039322295564
"205979_at",3.37416851130689,0.99809715823188,0.235844627043823,4.2320114337242,2.31610631518525e-05,0.00234670987934991
"206032_at",4.39266541478316,-0.584573295123537,0.155255444121002,-3.76523540564501,0.000166392243434294,0.0123274133133821
"206033_s_at",3.90289470879327,-0.818617626764958,0.178829940342728,-4.57763182829494,4.70269428727819e-06,0.000607711451274697
"206043_s_at",4.99018160879826,0.609984909766537,0.135814070854641,4.49132336530426,7.07819893863643e-06,0.000853150253722986
"206157_at",5.72160767035302,-0.881163765119558,0.138580061059033,-6.3585176567659,2.03709972720701e-10,7.16877220072651e-08
"206164_at",4.17920781261994,1.21368280953085,0.148856224361971,8.15338972040268,3.53862943629412e-16,2.90565709587701e-13
"206165_s_at",3.47540211544401,2.09058030601978,0.223373426485748,9.35912717510812,8.03980849784698e-21,1.32033755055892e-17
"206166_s_at",3.75116795389848,1.49063447045242,0.16394436594548,9.09231898184368,9.69487803601578e-20,1.23262555777912e-16
"206191_at",2.41630335682605,0.814782973755358,0.219721338728222,3.70825600495354,0.000208691614975817,0.014820488851634
"206197_at",3.54282431330059,0.643169968681731,0.186299034298164,3.45235267109525,0.000555720862770746,0.0320233819039348
"206224_at",5.26109914216775,0.618267150617928,0.141420129288179,4.37184687731442,1.23199920630664e-05,0.00137558121012379
"206227_at",8.28602767894523,0.390893799400995,0.113408894442208,3.44676492371761,0.000567342009007019,0.0324075622362357
"206276_at",2.92255993224816,-1.06231466155696,0.199323085212436,-5.32961177289005,9.84229319884661e-08,2.00996965875306e-05
"206373_at",4.38742997816962,-1.14834805194691,0.15688553675991,-7.31965530834293,2.48608702835693e-13,1.39980905908086e-10
"206378_at",5.7340121197072,1.90635981836491,0.236622874251793,8.05653225366676,7.8489291636543e-16,6.06583713835825e-13
"206453_s_at",7.86812418379639,-0.391577396595765,0.113186471988116,-3.45957771911891,0.000541023120495768,0.0314976148762484
"206463_s_at",4.19612688167778,1.13420770566605,0.190789014457659,5.94482711119492,2.76748793253805e-09,7.62781604007375e-07
"206482_at",5.75598529586601,0.462399718854156,0.129765986390069,3.56333529083814,0.000366172486489025,0.0229814050676408
"206509_at",7.12517054800507,1.75519025239705,0.145915159104042,12.0288410277204,2.50654582873178e-33,3.29309990978782e-29
"206560_s_at",4.60142811536404,-1.14452059423639,0.156180678333255,-7.32818301502209,2.33293993080218e-13,1.33261586134257e-10
"206561_s_at",2.995818203515,1.10895723826238,0.18062311948575,6.13961956486899,8.27193435190008e-10,2.54710953551398e-07
"206714_at",4.00993549371344,0.952922149521856,0.160414448064679,5.94037607596067,2.84368954827544e-09,7.72973654177436e-07
"206766_at",2.76570808027816,-0.685719085897311,0.200352597969551,-3.42256148832931,0.000620340654351522,0.0347302649866632
"206793_at",4.50004321707988,1.176067025636,0.14396566046809,8.16908019462512,3.1074955028264e-16,2.66258321192173e-13
